Hash	Adds	K Hash	Path
M9a7e614d8aec39640b7a	98	K559946bfc2	mm-solutions/generated/D9a7/M9a7e614d8aec39640b7a.exp
M95d4a90e70ac69ed7c9b	89	K559946bfc2	mm-solutions/generated/D95d/M95d4a90e70ac69ed7c9b.exp
M8f696cc97f69b3cb9bfd	87	K559946bfc2	mm-solutions/generated/D8f6/M8f696cc97f69b3cb9bfd.exp
M650610e9086724b51fc2	83	K559946bfc2	mm-solutions/generated/D650/M650610e9086724b51fc2.exp
Mb9665ea6e7aae90736d2	91	K559946bfc2	mm-solutions/generated/Db96/Mb9665ea6e7aae90736d2.exp
Ma266bc3e81a503f76a8c	88	K559946bfc2	mm-solutions/generated/Da26/Ma266bc3e81a503f76a8c.exp
M98de2d2fb92bf89274f7	92	K559946bfc2	mm-solutions/generated/D98d/M98de2d2fb92bf89274f7.exp
Mbc3164638faacbe10ac2	98	K559946bfc2	mm-solutions/generated/Dbc3/Mbc3164638faacbe10ac2.exp
M5b1e15e9061484a9789b	86	K559946bfc2	mm-solutions/generated/D5b1/M5b1e15e9061484a9789b.exp
Mb74dac96a12e537152a4	92	K559946bfc2	mm-solutions/generated/Db74/Mb74dac96a12e537152a4.exp
M63367f6426091a492429	90	K559946bfc2	mm-solutions/generated/D633/M63367f6426091a492429.exp
M19dacd42889d85c713c3	84	K559946bfc2	mm-solutions/generated/D19d/M19dacd42889d85c713c3.exp
Mc8163f23a86f231c6e34	91	K559946bfc2	mm-solutions/generated/Dc81/Mc8163f23a86f231c6e34.exp
Md494124b3970d4ae6231	82	K559946bfc2	mm-solutions/generated/Dd49/Md494124b3970d4ae6231.exp
Mc3de6e91e590c135e3b2	84	K559946bfc2	mm-solutions/generated/Dc3d/Mc3de6e91e590c135e3b2.exp
M12ae5bbbf5d2332d2407	90	K559946bfc2	mm-solutions/generated/D12a/M12ae5bbbf5d2332d2407.exp
M240bd5516fc6b16c9329	91	K559946bfc2	mm-solutions/generated/D240/M240bd5516fc6b16c9329.exp
M588df3fe465f35a72caf	89	K559946bfc2	mm-solutions/generated/D588/M588df3fe465f35a72caf.exp
Mba06b67f2f57ed90f86e	93	K559946bfc2	mm-solutions/generated/Dba0/Mba06b67f2f57ed90f86e.exp
Mb4886e86b7bf5ac1273f	96	K559946bfc2	mm-solutions/generated/Db48/Mb4886e86b7bf5ac1273f.exp
Md4fcf3f46ffa8f2747ea	83	K559946bfc2	mm-solutions/generated/Dd4f/Md4fcf3f46ffa8f2747ea.exp
M5e3af3c287854384736f	94	K559946bfc2	mm-solutions/generated/D5e3/M5e3af3c287854384736f.exp
Mb533c44182cb331e27c4	87	K559946bfc2	mm-solutions/generated/Db53/Mb533c44182cb331e27c4.exp
Md023f9158d72c72b7240	83	K559946bfc2	mm-solutions/generated/Dd02/Md023f9158d72c72b7240.exp
M918d887ae615874ad2ad	90	K559946bfc2	mm-solutions/generated/D918/M918d887ae615874ad2ad.exp
Ma9e8daf3800c733391dc	91	K559946bfc2	mm-solutions/generated/Da9e/Ma9e8daf3800c733391dc.exp
M7d93855ae87cc199e051	88	K559946bfc2	mm-solutions/generated/D7d9/M7d93855ae87cc199e051.exp
M21406f1918e914c36b22	92	K559946bfc2	mm-solutions/generated/D214/M21406f1918e914c36b22.exp
M446d99b0afa5031cb8ba	91	K559946bfc2	mm-solutions/generated/D446/M446d99b0afa5031cb8ba.exp
M504bfc3473099822b1fa	80	K559946bfc2	mm-solutions/generated/D504/M504bfc3473099822b1fa.exp
M1d8dfee4569e29643d97	93	K559946bfc2	mm-solutions/generated/D1d8/M1d8dfee4569e29643d97.exp
Me6927b8a3f4c994b4341	91	K559946bfc2	mm-solutions/generated/De69/Me6927b8a3f4c994b4341.exp
M691d9aefc04713bb5a0c	88	K559946bfc2	mm-solutions/generated/D691/M691d9aefc04713bb5a0c.exp
Maf5bba137f5ac48a0a0f	80	K559946bfc2	mm-solutions/generated/Daf5/Maf5bba137f5ac48a0a0f.exp
M5a343e47f0cef94282c6	86	K559946bfc2	mm-solutions/generated/D5a3/M5a343e47f0cef94282c6.exp
M407604853bf99e547551	89	K559946bfc2	mm-solutions/generated/D407/M407604853bf99e547551.exp
M4e5d53c9ac2b71f52176	89	K559946bfc2	mm-solutions/generated/D4e5/M4e5d53c9ac2b71f52176.exp
Mde63a3e614aa380dee99	94	K559946bfc2	mm-solutions/generated/Dde6/Mde63a3e614aa380dee99.exp
M164f1f784526b0a5defc	86	K559946bfc2	mm-solutions/generated/D164/M164f1f784526b0a5defc.exp
Mdeddedbe89591cc2ae1b	90	K559946bfc2	mm-solutions/generated/Dded/Mdeddedbe89591cc2ae1b.exp
M314575ba87aa5c6b5311	90	K559946bfc2	mm-solutions/generated/D314/M314575ba87aa5c6b5311.exp
M291d985a8a1df796e18b	97	K559946bfc2	mm-solutions/generated/D291/M291d985a8a1df796e18b.exp
M43d3762013ce2639bc0e	83	K559946bfc2	mm-solutions/generated/D43d/M43d3762013ce2639bc0e.exp
M0275b3cd86087fdeb9b4	93	K559946bfc2	mm-solutions/generated/D027/M0275b3cd86087fdeb9b4.exp
Mcfdced7601a4ca487ee1	85	K559946bfc2	mm-solutions/generated/Dcfd/Mcfdced7601a4ca487ee1.exp
Mc6436250f744155db2d2	92	K559946bfc2	mm-solutions/generated/Dc64/Mc6436250f744155db2d2.exp
M72d94a79f73abdd32710	87	K559946bfc2	mm-solutions/generated/D72d/M72d94a79f73abdd32710.exp
M697b6370cc84fcc91d93	83	K559946bfc2	mm-solutions/generated/D697/M697b6370cc84fcc91d93.exp
M75fe02069efefd30a3e4	87	K559946bfc2	mm-solutions/generated/D75f/M75fe02069efefd30a3e4.exp
Me961d7112f7477add640	87	K559946bfc2	mm-solutions/generated/De96/Me961d7112f7477add640.exp
M9c7d3e3ca4e80454e448	89	K559946bfc2	mm-solutions/generated/D9c7/M9c7d3e3ca4e80454e448.exp
M5d321c7133c25d784530	91	K559946bfc2	mm-solutions/generated/D5d3/M5d321c7133c25d784530.exp
M9ba0eb27fd15a16341a2	92	K559946bfc2	mm-solutions/generated/D9ba/M9ba0eb27fd15a16341a2.exp
M3d714c46ca24750d6106	87	K559946bfc2	mm-solutions/generated/D3d7/M3d714c46ca24750d6106.exp
M35ccdc56bee077ca486e	88	K559946bfc2	mm-solutions/generated/D35c/M35ccdc56bee077ca486e.exp
Mc7302f5455ddd54fe995	87	K559946bfc2	mm-solutions/generated/Dc73/Mc7302f5455ddd54fe995.exp
Meb8de2e1e08aa08511ca	82	K559946bfc2	mm-solutions/generated/Deb8/Meb8de2e1e08aa08511ca.exp
Md01588772ff3d394ec4b	95	K559946bfc2	mm-solutions/generated/Dd01/Md01588772ff3d394ec4b.exp
Madec035bc1c0ec42a20f	92	K559946bfc2	mm-solutions/generated/Dade/Madec035bc1c0ec42a20f.exp
M8f5144b847df8658e800	90	K559946bfc2	mm-solutions/generated/D8f5/M8f5144b847df8658e800.exp
Mb1a881948f7919f9f1ec	95	K559946bfc2	mm-solutions/generated/Db1a/Mb1a881948f7919f9f1ec.exp
M05f605cc65a5c2222c69	89	K559946bfc2	mm-solutions/generated/D05f/M05f605cc65a5c2222c69.exp
Ma3e33c5b297c8af46d2f	92	K559946bfc2	mm-solutions/generated/Da3e/Ma3e33c5b297c8af46d2f.exp
Ma1f55877b97a400e6163	87	K559946bfc2	mm-solutions/generated/Da1f/Ma1f55877b97a400e6163.exp
Mac33a2e1371cbce8ce36	91	K559946bfc2	mm-solutions/generated/Dac3/Mac33a2e1371cbce8ce36.exp
Mc75822958b3363149c51	82	K559946bfc2	mm-solutions/generated/Dc75/Mc75822958b3363149c51.exp
M7227a2ddee253b7e7ef8	95	K559946bfc2	mm-solutions/generated/D722/M7227a2ddee253b7e7ef8.exp
M35c78cbfdc50d609a26d	85	K559946bfc2	mm-solutions/generated/D35c/M35c78cbfdc50d609a26d.exp
M8f8653fb9973288ee0b1	99	K559946bfc2	mm-solutions/generated/D8f8/M8f8653fb9973288ee0b1.exp
Me1b0afb91bbad2698f15	91	K559946bfc2	mm-solutions/generated/De1b/Me1b0afb91bbad2698f15.exp
Mc0c48c004137c7ac6b4b	82	K559946bfc2	mm-solutions/generated/Dc0c/Mc0c48c004137c7ac6b4b.exp
M501c2acba7ea9341657e	91	K559946bfc2	mm-solutions/generated/D501/M501c2acba7ea9341657e.exp
Mcaf18cb51750e8372727	88	K559946bfc2	mm-solutions/generated/Dcaf/Mcaf18cb51750e8372727.exp
M4ce897921c5cc2ca4eac	92	K559946bfc2	mm-solutions/generated/D4ce/M4ce897921c5cc2ca4eac.exp
M4cafbe4a6e84f0b7a749	91	K559946bfc2	mm-solutions/generated/D4ca/M4cafbe4a6e84f0b7a749.exp
M4aecd396cc352d34fcd6	98	K559946bfc2	mm-solutions/generated/D4ae/M4aecd396cc352d34fcd6.exp
M315a9c2608cabf887634	85	K559946bfc2	mm-solutions/generated/D315/M315a9c2608cabf887634.exp
M939f0d20d2fd48a014aa	99	K559946bfc2	mm-solutions/generated/D939/M939f0d20d2fd48a014aa.exp
Mf8af55ebfe0f9872c457	86	K559946bfc2	mm-solutions/generated/Df8a/Mf8af55ebfe0f9872c457.exp
Mbb1ada9c7eca9790e989	101	K559946bfc2	mm-solutions/generated/Dbb1/Mbb1ada9c7eca9790e989.exp
M0c452852ed823f4338a7	94	K559946bfc2	mm-solutions/generated/D0c4/M0c452852ed823f4338a7.exp
Mb488c929073f53170a4e	91	K559946bfc2	mm-solutions/generated/Db48/Mb488c929073f53170a4e.exp
Mbe58b5ee6b2a3572c3c7	92	K559946bfc2	mm-solutions/generated/Dbe5/Mbe58b5ee6b2a3572c3c7.exp
Ma62d83275dbd9580a8c8	79	K559946bfc2	mm-solutions/generated/Da62/Ma62d83275dbd9580a8c8.exp
Mdf848a6dc2444749da95	82	K559946bfc2	mm-solutions/generated/Ddf8/Mdf848a6dc2444749da95.exp
Mef94d370c8eae6c38668	90	K559946bfc2	mm-solutions/generated/Def9/Mef94d370c8eae6c38668.exp
Mca5a056a4a4c5d2267d6	89	K559946bfc2	mm-solutions/generated/Dca5/Mca5a056a4a4c5d2267d6.exp
Mcc69e9f663288e672eba	94	K559946bfc2	mm-solutions/generated/Dcc6/Mcc69e9f663288e672eba.exp
M1a16f4bad000c9f74dfe	96	K559946bfc2	mm-solutions/generated/D1a1/M1a16f4bad000c9f74dfe.exp
Mfe06c5ccb294f42c4952	90	K559946bfc2	mm-solutions/generated/Dfe0/Mfe06c5ccb294f42c4952.exp
Mb11906a927b753a12c0d	90	K559946bfc2	mm-solutions/generated/Db11/Mb11906a927b753a12c0d.exp
M2089652ff9db21033fe3	89	K559946bfc2	mm-solutions/generated/D208/M2089652ff9db21033fe3.exp
M81ab81c6e548df4978db	97	K559946bfc2	mm-solutions/generated/D81a/M81ab81c6e548df4978db.exp
M12e80b2899032b2d41c7	97	K559946bfc2	mm-solutions/generated/D12e/M12e80b2899032b2d41c7.exp
M1984f824ec48c9808609	85	K559946bfc2	mm-solutions/generated/D198/M1984f824ec48c9808609.exp
M192e3bf5b8efa3e2bc4f	89	K559946bfc2	mm-solutions/generated/D192/M192e3bf5b8efa3e2bc4f.exp
M8336ec774228cb71f4b6	92	K559946bfc2	mm-solutions/generated/D833/M8336ec774228cb71f4b6.exp
Mad9b2a3fa10b8ad504cb	87	K559946bfc2	mm-solutions/generated/Dad9/Mad9b2a3fa10b8ad504cb.exp
Mbd7d3afec425edcc5e9a	87	K559946bfc2	mm-solutions/generated/Dbd7/Mbd7d3afec425edcc5e9a.exp
Mfd2441175790e2e905dd	88	K559946bfc2	mm-solutions/generated/Dfd2/Mfd2441175790e2e905dd.exp
M977a5d83bba703f296d5	95	K559946bfc2	mm-solutions/generated/D977/M977a5d83bba703f296d5.exp
M198c29f136913e34a26e	98	K559946bfc2	mm-solutions/generated/D198/M198c29f136913e34a26e.exp
M975d4f3d32158e2944f9	95	K559946bfc2	mm-solutions/generated/D975/M975d4f3d32158e2944f9.exp
M3c33d27edfbd242b2d00	91	K559946bfc2	mm-solutions/generated/D3c3/M3c33d27edfbd242b2d00.exp
Ma3e52d012f5bcd8c48fd	90	K559946bfc2	mm-solutions/generated/Da3e/Ma3e52d012f5bcd8c48fd.exp
M65b421139a7d1c8dcfd3	93	K559946bfc2	mm-solutions/generated/D65b/M65b421139a7d1c8dcfd3.exp
M0003e58cdbfc92139cb2	96	K559946bfc2	mm-solutions/generated/D000/M0003e58cdbfc92139cb2.exp
Mbef59744c8ca35304acc	86	K559946bfc2	mm-solutions/generated/Dbef/Mbef59744c8ca35304acc.exp
Mef7e7fd7d4d6c50aa44b	89	K559946bfc2	mm-solutions/generated/Def7/Mef7e7fd7d4d6c50aa44b.exp
Maf1cfc7b08facc249444	93	K559946bfc2	mm-solutions/generated/Daf1/Maf1cfc7b08facc249444.exp
M004fca97468aaebf7dcf	101	K559946bfc2	mm-solutions/generated/D004/M004fca97468aaebf7dcf.exp
Md1ff6b757982b0d1d662	94	K559946bfc2	mm-solutions/generated/Dd1f/Md1ff6b757982b0d1d662.exp
Ma1b536dbda217d4b31c6	93	K559946bfc2	mm-solutions/generated/Da1b/Ma1b536dbda217d4b31c6.exp
Mdcebbe906a306af797f2	87	K559946bfc2	mm-solutions/generated/Ddce/Mdcebbe906a306af797f2.exp
M4a946abeb04b9e98d6b4	100	K559946bfc2	mm-solutions/generated/D4a9/M4a946abeb04b9e98d6b4.exp
M28fce9817728f8f9ef1e	97	K559946bfc2	mm-solutions/generated/D28f/M28fce9817728f8f9ef1e.exp
M73f9eec7c86a243a1f35	86	K559946bfc2	mm-solutions/generated/D73f/M73f9eec7c86a243a1f35.exp
Md1539d65ca70c7865f72	88	K559946bfc2	mm-solutions/generated/Dd15/Md1539d65ca70c7865f72.exp
Me9707346f8810b82cb6f	95	K559946bfc2	mm-solutions/generated/De97/Me9707346f8810b82cb6f.exp
M64ccb016dc1493d2ea2a	82	K559946bfc2	mm-solutions/generated/D64c/M64ccb016dc1493d2ea2a.exp
Ma550868361d799d12add	93	K559946bfc2	mm-solutions/generated/Da55/Ma550868361d799d12add.exp
Me05531bd05e5eaff734d	80	K559946bfc2	mm-solutions/generated/De05/Me05531bd05e5eaff734d.exp
Mcb5824107b7cdf6ed259	95	K559946bfc2	mm-solutions/generated/Dcb5/Mcb5824107b7cdf6ed259.exp
Me7c644219cad44f990d4	87	K559946bfc2	mm-solutions/generated/De7c/Me7c644219cad44f990d4.exp
Mf85748bd532e1a778fdf	91	K559946bfc2	mm-solutions/generated/Df85/Mf85748bd532e1a778fdf.exp
M7b268da1f089075716f7	94	K559946bfc2	mm-solutions/generated/D7b2/M7b268da1f089075716f7.exp
M0f100575bf3abe669094	89	K559946bfc2	mm-solutions/generated/D0f1/M0f100575bf3abe669094.exp
M75fbf106464c3e7fab68	88	K559946bfc2	mm-solutions/generated/D75f/M75fbf106464c3e7fab68.exp
Ma7f0b2073b5201c730ca	90	K559946bfc2	mm-solutions/generated/Da7f/Ma7f0b2073b5201c730ca.exp
M8fc83cca3f98cfb566df	87	K559946bfc2	mm-solutions/generated/D8fc/M8fc83cca3f98cfb566df.exp
Mab0e0a8fff317da684f4	81	K559946bfc2	mm-solutions/generated/Dab0/Mab0e0a8fff317da684f4.exp
M1881ff3a1348ffac2c92	95	K559946bfc2	mm-solutions/generated/D188/M1881ff3a1348ffac2c92.exp
M1b4d2751a68f21be9ae1	95	K559946bfc2	mm-solutions/generated/D1b4/M1b4d2751a68f21be9ae1.exp
M1dcc8038f837e9703e9d	88	K559946bfc2	mm-solutions/generated/D1dc/M1dcc8038f837e9703e9d.exp
M9a6eed7f26dad3d3d6ea	90	K559946bfc2	mm-solutions/generated/D9a6/M9a6eed7f26dad3d3d6ea.exp
Mf78d28aed875797f4ec8	86	K559946bfc2	mm-solutions/generated/Df78/Mf78d28aed875797f4ec8.exp
Me2c2b4690b324bf36e7f	83	K559946bfc2	mm-solutions/generated/De2c/Me2c2b4690b324bf36e7f.exp
M6a24fcf652e89c5fb6a1	85	K559946bfc2	mm-solutions/generated/D6a2/M6a24fcf652e89c5fb6a1.exp
Mc7bed7b620870cdd9862	94	K559946bfc2	mm-solutions/generated/Dc7b/Mc7bed7b620870cdd9862.exp
M39544bd245aa2baedb4c	87	K559946bfc2	mm-solutions/generated/D395/M39544bd245aa2baedb4c.exp
M1b8eeafe58f3be784aa2	76	K559946bfc2	mm-solutions/generated/D1b8/M1b8eeafe58f3be784aa2.exp
Mbe5bcbb56eebd066988c	87	K559946bfc2	mm-solutions/generated/Dbe5/Mbe5bcbb56eebd066988c.exp
M53140d18beea1b627312	95	K559946bfc2	mm-solutions/generated/D531/M53140d18beea1b627312.exp
M1d60a3b643433137d64a	103	K559946bfc2	mm-solutions/generated/D1d6/M1d60a3b643433137d64a.exp
M9a0b1cb1204b57b299bc	81	K559946bfc2	mm-solutions/generated/D9a0/M9a0b1cb1204b57b299bc.exp
M13647659f7ddea1da1a0	89	K559946bfc2	mm-solutions/generated/D136/M13647659f7ddea1da1a0.exp
M1ad25d365ba0a97200be	90	K559946bfc2	mm-solutions/generated/D1ad/M1ad25d365ba0a97200be.exp
M85c31437126aea2e0b7e	80	K559946bfc2	mm-solutions/generated/D85c/M85c31437126aea2e0b7e.exp
M1b6f1cf7c4a764fc0625	86	K559946bfc2	mm-solutions/generated/D1b6/M1b6f1cf7c4a764fc0625.exp
M6d4b960ea36804c39a57	85	K559946bfc2	mm-solutions/generated/D6d4/M6d4b960ea36804c39a57.exp
M1be7ca5c54e277edf8ba	92	K559946bfc2	mm-solutions/generated/D1be/M1be7ca5c54e277edf8ba.exp
Meaf556fd78e347ca2efd	97	K559946bfc2	mm-solutions/generated/Deaf/Meaf556fd78e347ca2efd.exp
M4944390c4842183c164b	97	K559946bfc2	mm-solutions/generated/D494/M4944390c4842183c164b.exp
M47428eb5a1c7fa9102da	83	K559946bfc2	mm-solutions/generated/D474/M47428eb5a1c7fa9102da.exp
M2f28efe88ec5998eec32	94	K559946bfc2	mm-solutions/generated/D2f2/M2f28efe88ec5998eec32.exp
M67b13790c4e4ab71b75b	90	K559946bfc2	mm-solutions/generated/D67b/M67b13790c4e4ab71b75b.exp
M9531a96410f289e8c01f	88	K559946bfc2	mm-solutions/generated/D953/M9531a96410f289e8c01f.exp
M2670b7743edda2d09c96	93	K559946bfc2	mm-solutions/generated/D267/M2670b7743edda2d09c96.exp
M9c0fb9a6e2a69bf21b12	92	K559946bfc2	mm-solutions/generated/D9c0/M9c0fb9a6e2a69bf21b12.exp
M9331e0c39a8813d5a7fd	89	K559946bfc2	mm-solutions/generated/D933/M9331e0c39a8813d5a7fd.exp
M30122975ae2d1b817ee7	79	K559946bfc2	mm-solutions/generated/D301/M30122975ae2d1b817ee7.exp
Ma6499f68171d7b04d2ba	91	K559946bfc2	mm-solutions/generated/Da64/Ma6499f68171d7b04d2ba.exp
M409d07deff4048d66975	89	K559946bfc2	mm-solutions/generated/D409/M409d07deff4048d66975.exp
M6b772da002366f9f8798	89	K559946bfc2	mm-solutions/generated/D6b7/M6b772da002366f9f8798.exp
M231645ecea702ae5da2e	99	K559946bfc2	mm-solutions/generated/D231/M231645ecea702ae5da2e.exp
Mc9a0c687a51a7e9b16c3	90	K559946bfc2	mm-solutions/generated/Dc9a/Mc9a0c687a51a7e9b16c3.exp
M40ed107bb984b858b6b2	101	K559946bfc2	mm-solutions/generated/D40e/M40ed107bb984b858b6b2.exp
Mc0cadf4045c9d8fa38ce	85	K559946bfc2	mm-solutions/generated/Dc0c/Mc0cadf4045c9d8fa38ce.exp
M2c92e8df15d65681a118	88	K559946bfc2	mm-solutions/generated/D2c9/M2c92e8df15d65681a118.exp
M33ff20b702b5b697a411	92	K559946bfc2	mm-solutions/generated/D33f/M33ff20b702b5b697a411.exp
Mea7eccd06247b935cc1f	85	K559946bfc2	mm-solutions/generated/Dea7/Mea7eccd06247b935cc1f.exp
Me5a0ca56d020215ee5ce	85	K559946bfc2	mm-solutions/generated/De5a/Me5a0ca56d020215ee5ce.exp
M6717e8dc98591a963ddb	89	K559946bfc2	mm-solutions/generated/D671/M6717e8dc98591a963ddb.exp
M9bf45c726c9cc79fd06b	91	K559946bfc2	mm-solutions/generated/D9bf/M9bf45c726c9cc79fd06b.exp
M60f9945ad557a07c4ebd	90	K559946bfc2	mm-solutions/generated/D60f/M60f9945ad557a07c4ebd.exp
M7f656d4f25c2c8a3978f	93	K559946bfc2	mm-solutions/generated/D7f6/M7f656d4f25c2c8a3978f.exp
Mb65528e782c2621df070	91	K559946bfc2	mm-solutions/generated/Db65/Mb65528e782c2621df070.exp
M559a6eba1bb2aaf9e3a5	95	K559946bfc2	mm-solutions/generated/D559/M559a6eba1bb2aaf9e3a5.exp
M42bdd7934586fadaeb08	86	K559946bfc2	mm-solutions/generated/D42b/M42bdd7934586fadaeb08.exp
M7994884e1c26fc722e01	90	K559946bfc2	mm-solutions/generated/D799/M7994884e1c26fc722e01.exp
M0caa098404acbe047b3f	94	K559946bfc2	mm-solutions/generated/D0ca/M0caa098404acbe047b3f.exp
M393dce79ebd63211152d	77	K559946bfc2	mm-solutions/generated/D393/M393dce79ebd63211152d.exp
M4f1488743816500b5f92	83	K559946bfc2	mm-solutions/generated/D4f1/M4f1488743816500b5f92.exp
Mece575a904382544619a	84	K559946bfc2	mm-solutions/generated/Dece/Mece575a904382544619a.exp
Mad684677a216098247cc	89	K559946bfc2	mm-solutions/generated/Dad6/Mad684677a216098247cc.exp
M9b28ee0046b499b4d014	80	K559946bfc2	mm-solutions/generated/D9b2/M9b28ee0046b499b4d014.exp
M411094a69ba910e67523	91	K559946bfc2	mm-solutions/generated/D411/M411094a69ba910e67523.exp
Mb96aad73ea2aa1e9146c	91	K559946bfc2	mm-solutions/generated/Db96/Mb96aad73ea2aa1e9146c.exp
M98dbb837435143db8ed8	90	K559946bfc2	mm-solutions/generated/D98d/M98dbb837435143db8ed8.exp
M3b3ad9a64b79f4aac04f	95	K559946bfc2	mm-solutions/generated/D3b3/M3b3ad9a64b79f4aac04f.exp
M9166a5de59a2fb18efed	84	K559946bfc2	mm-solutions/generated/D916/M9166a5de59a2fb18efed.exp
M9b3b71385935140dfed8	97	K559946bfc2	mm-solutions/generated/D9b3/M9b3b71385935140dfed8.exp
M93cb6af7d749448a2e5c	90	K559946bfc2	mm-solutions/generated/D93c/M93cb6af7d749448a2e5c.exp
Md7333dfbf798e080a17b	85	K559946bfc2	mm-solutions/generated/Dd73/Md7333dfbf798e080a17b.exp
Mc353e09ceea7930124d3	89	K559946bfc2	mm-solutions/generated/Dc35/Mc353e09ceea7930124d3.exp
M05c240e9a6b35f7f8d22	87	K559946bfc2	mm-solutions/generated/D05c/M05c240e9a6b35f7f8d22.exp
Mf2a089007a60639be1f3	82	K559946bfc2	mm-solutions/generated/Df2a/Mf2a089007a60639be1f3.exp
Mee0ae768da68b551a5bb	97	K559946bfc2	mm-solutions/generated/Dee0/Mee0ae768da68b551a5bb.exp
M343beafccf2b5261c99c	90	K559946bfc2	mm-solutions/generated/D343/M343beafccf2b5261c99c.exp
M7cd03593424540b90852	106	K559946bfc2	mm-solutions/generated/D7cd/M7cd03593424540b90852.exp
M572fd1a2ed4bfc0741ae	82	K559946bfc2	mm-solutions/generated/D572/M572fd1a2ed4bfc0741ae.exp
Md2b4ec6937ff05ec98bf	92	K559946bfc2	mm-solutions/generated/Dd2b/Md2b4ec6937ff05ec98bf.exp
M10a0f35d6d8f35bc6c33	85	K559946bfc2	mm-solutions/generated/D10a/M10a0f35d6d8f35bc6c33.exp
Ma23f7cff0570057de61e	85	K559946bfc2	mm-solutions/generated/Da23/Ma23f7cff0570057de61e.exp
Maaa76109a315da2398db	92	K559946bfc2	mm-solutions/generated/Daaa/Maaa76109a315da2398db.exp
M372b40a053de14d6ee66	99	K559946bfc2	mm-solutions/generated/D372/M372b40a053de14d6ee66.exp
Me7ba10d89124cde85c21	96	K559946bfc2	mm-solutions/generated/De7b/Me7ba10d89124cde85c21.exp
M9c68e5f00ec1bec8cb2a	93	K559946bfc2	mm-solutions/generated/D9c6/M9c68e5f00ec1bec8cb2a.exp
Mbf21c3880531ffa81b73	95	K559946bfc2	mm-solutions/generated/Dbf2/Mbf21c3880531ffa81b73.exp
M8a7a8c4aa948ae804a10	88	K559946bfc2	mm-solutions/generated/D8a7/M8a7a8c4aa948ae804a10.exp
Meefd4423a04d90e21cf8	89	K559946bfc2	mm-solutions/generated/Deef/Meefd4423a04d90e21cf8.exp
M4242ab110b3feecb3046	98	K559946bfc2	mm-solutions/generated/D424/M4242ab110b3feecb3046.exp
M0f6f2fd50d0b6c88b1f6	101	K559946bfc2	mm-solutions/generated/D0f6/M0f6f2fd50d0b6c88b1f6.exp
M0a627379793cf355639d	97	K559946bfc2	mm-solutions/generated/D0a6/M0a627379793cf355639d.exp
M5303338c55a50d8dbf12	93	K559946bfc2	mm-solutions/generated/D530/M5303338c55a50d8dbf12.exp
M3beb03e2536c7c43c412	98	K559946bfc2	mm-solutions/generated/D3be/M3beb03e2536c7c43c412.exp
Me4c648edfdf9ac33a1a1	86	K559946bfc2	mm-solutions/generated/De4c/Me4c648edfdf9ac33a1a1.exp
Mf4caf671f765153639a7	84	K559946bfc2	mm-solutions/generated/Df4c/Mf4caf671f765153639a7.exp
Me05c60c40bc905423e52	82	K559946bfc2	mm-solutions/generated/De05/Me05c60c40bc905423e52.exp
M6e68259eb0fba134b89a	95	K559946bfc2	mm-solutions/generated/D6e6/M6e68259eb0fba134b89a.exp
M2eaf6721f4e4db8939e2	89	K559946bfc2	mm-solutions/generated/D2ea/M2eaf6721f4e4db8939e2.exp
Me0014dbdfdf5ce47db5a	97	K559946bfc2	mm-solutions/generated/De00/Me0014dbdfdf5ce47db5a.exp
Me83266f9319299c6be11	82	K559946bfc2	mm-solutions/generated/De83/Me83266f9319299c6be11.exp
M944f857deaf3ad8cd6b6	95	K559946bfc2	mm-solutions/generated/D944/M944f857deaf3ad8cd6b6.exp
M32fd97496b4974c30128	94	K559946bfc2	mm-solutions/generated/D32f/M32fd97496b4974c30128.exp
M309d6f6d22a71a0c90df	93	K559946bfc2	mm-solutions/generated/D309/M309d6f6d22a71a0c90df.exp
M292ba077daaf183b7d08	87	K559946bfc2	mm-solutions/generated/D292/M292ba077daaf183b7d08.exp
M5d6485b90a246a487368	81	K559946bfc2	mm-solutions/generated/D5d6/M5d6485b90a246a487368.exp
Mbd8adea08438b9b11c9f	82	K559946bfc2	mm-solutions/generated/Dbd8/Mbd8adea08438b9b11c9f.exp
Mbe06a1fe50fcf441ad11	87	K559946bfc2	mm-solutions/generated/Dbe0/Mbe06a1fe50fcf441ad11.exp
M90b2e1dfb4fcd90ad885	96	K559946bfc2	mm-solutions/generated/D90b/M90b2e1dfb4fcd90ad885.exp
M163a81c59c5d73be465f	90	K559946bfc2	mm-solutions/generated/D163/M163a81c59c5d73be465f.exp
M6f2a8394d07611b2f539	93	K559946bfc2	mm-solutions/generated/D6f2/M6f2a8394d07611b2f539.exp
M3904b6fd471d45d0a7a2	98	K559946bfc2	mm-solutions/generated/D390/M3904b6fd471d45d0a7a2.exp
M6bd2f07deaac8be856d7	93	K559946bfc2	mm-solutions/generated/D6bd/M6bd2f07deaac8be856d7.exp
Me0d9e1db74588503dfbe	86	K559946bfc2	mm-solutions/generated/De0d/Me0d9e1db74588503dfbe.exp
M11c3666b54e786c67b67	93	K559946bfc2	mm-solutions/generated/D11c/M11c3666b54e786c67b67.exp
M9f52482ab3fea93bdd76	86	K559946bfc2	mm-solutions/generated/D9f5/M9f52482ab3fea93bdd76.exp
M3fc87de45ab37d712c66	90	K559946bfc2	mm-solutions/generated/D3fc/M3fc87de45ab37d712c66.exp
